tract_name,population,median_income,B25003_002E,B25003_003E,state,county,tract,total_housing,renter_rate,area_sq_miles,population_density,median_age,data_source
Census Tract 2964.01; Los Angeles County; California,3075,113981,1064,210,06,037,296401,1274,0.16483516483516483,1.0,3075.0,35,census_api
Census Tract 2964.02; Los Angeles County; California,3346,141406,892,283,06,037,296402,1175,0.24085106382978724,1.0,3346.0,35,census_api
Census Tract 2965; Los Angeles County; California,3687,65167,459,753,06,037,296500,1212,0.6212871287128713,1.0,3687.0,35,census_api
Census Tract 2966; Los Angeles County; California,5284,47813,338,1803,06,037,296600,2141,0.8421298458664176,1.0,5284.0,35,census_api
Census Tract 2969.01; Los Angeles County; California,4492,58030,224,1325,06,037,296901,1549,0.855390574564235,1.0,4492.0,35,census_api
Census Tract 2969.02; Los Angeles County; California,4552,61394,343,1257,06,037,296902,1600,0.785625,1.0,4552.0,35,census_api
Census Tract 2970.01; Los Angeles County; California,1659,193125,395,216,06,037,297001,611,0.353518821603928,1.0,1659.0,35,census_api
Census Tract 2970.02; Los Angeles County; California,4376,113288,819,898,06,037,297002,1717,0.5230052417006407,1.0,4376.0,35,census_api
Census Tract 2971.10; Los Angeles County; California,4809,50141,317,1280,06,037,297110,1597,0.8015028177833438,1.0,4809.0,35,census_api
Census Tract 2971.20; Los Angeles County; California,3264,59398,349,750,06,037,297120,1099,0.6824385805277525,1.0,3264.0,35,census_api
Census Tract 2972.01; Los Angeles County; California,4078,57276,405,1023,06,037,297201,1428,0.7163865546218487,1.0,4078.0,35,census_api
Census Tract 2972.02; Los Angeles County; California,4128,87817,627,971,06,037,297202,1598,0.6076345431789737,1.0,4128.0,35,census_api
Census Tract 2973; Los Angeles County; California,2152,113403,411,367,06,037,297300,778,0.4717223650385604,1.0,2152.0,35,census_api
Census Tract 2974; Los Angeles County; California,3248,94426,1387,240,06,037,297400,1627,0.14751075599262448,1.0,3248.0,35,census_api
Census Tract 2975.01; Los Angeles County; California,2714,156845,851,176,06,037,297501,1027,0.17137293086660174,1.0,2714.0,35,census_api
Census Tract 2975.02; Los Angeles County; California,2724,95167,707,323,06,037,297502,1030,0.31359223300970873,1.0,2724.0,35,census_api
Census Tract 2976.01; Los Angeles County; California,3443,88798,356,945,06,037,297601,1301,0.7263643351268255,1.0,3443.0,35,census_api
Census Tract 2976.02; Los Angeles County; California,3388,87976,666,988,06,037,297602,1654,0.5973397823458283,1.0,3388.0,35,census_api
Census Tract 3001; Los Angeles County; California,6862,158713,1839,332,06,037,300100,2171,0.15292491939198527,1.0,6862.0,35,census_api
Census Tract 3002; Los Angeles County; California,5382,127614,1274,581,06,037,300200,1855,0.3132075471698113,1.0,5382.0,35,census_api
Census Tract 3003.01; Los Angeles County; California,6399,130000,1712,270,06,037,300301,1982,0.136226034308779,1.0,6399.0,35,census_api
Census Tract 3004; Los Angeles County; California,5732,111042,1304,527,06,037,300400,1831,0.2878208629164391,1.0,5732.0,35,census_api
Census Tract 3005.01; Los Angeles County; California,2785,101813,651,356,06,037,300501,1007,0.3535253227408143,1.0,2785.0,35,census_api
Census Tract 3005.03; Los Angeles County; California,5063,56005,540,1686,06,037,300503,2226,0.7574123989218329,1.0,5063.0,35,census_api
Census Tract 3006.01; Los Angeles County; California,6010,96793,923,1191,06,037,300601,2114,0.5633869441816461,1.0,6010.0,35,census_api
Census Tract 3006.02; Los Angeles County; California,3326,108720,728,549,06,037,300602,1277,0.42991386061080655,1.0,3326.0,35,census_api
Census Tract 3007.01; Los Angeles County; California,4988,142696,1700,328,06,037,300701,2028,0.16173570019723865,1.0,4988.0,35,census_api
Census Tract 3007.02; Los Angeles County; California,5882,138846,1788,268,06,037,300702,2056,0.1303501945525292,1.0,5882.0,35,census_api
Census Tract 3008; Los Angeles County; California,7172,92438,1174,1497,06,037,300800,2671,0.5604642456008986,1.0,7172.0,35,census_api
Census Tract 3009.01; Los Angeles County; California,5285,156605,1790,241,06,037,300901,2031,0.11866075824716889,1.0,5285.0,35,census_api
Census Tract 3009.02; Los Angeles County; California,2046,174545,644,96,06,037,300902,740,0.12972972972972974,1.0,2046.0,35,census_api
Census Tract 3010; Los Angeles County; California,5552,118389,912,1119,06,037,301000,2031,0.55096011816839,1.0,5552.0,35,census_api
Census Tract 3011; Los Angeles County; California,7140,82058,1126,1676,06,037,301100,2802,0.5981441827266238,1.0,7140.0,35,census_api
Census Tract 3012.03; Los Angeles County; California,4042,81979,751,996,06,037,301203,1747,0.5701202060675443,1.0,4042.0,35,census_api
Census Tract 3012.04; Los Angeles County; California,5018,69066,315,1864,06,037,301204,2179,0.8554382744378155,1.0,5018.0,35,census_api
Census Tract 3012.05; Los Angeles County; California,2102,119375,521,164,06,037,301205,685,0.23941605839416058,1.0,2102.0,35,census_api
Census Tract 3012.06; Los Angeles County; California,5361,76065,464,1369,06,037,301206,1833,0.7468630660120021,1.0,5361.0,35,census_api
Census Tract 3013; Los Angeles County; California,1971,182708,652,27,06,037,301300,679,0.039764359351988215,1.0,1971.0,35,census_api
Census Tract 3014; Los Angeles County; California,3803,141607,1139,128,06,037,301400,1267,0.10102604577742699,1.0,3803.0,35,census_api
Census Tract 3015.01; Los Angeles County; California,1752,111484,432,97,06,037,301501,529,0.1833648393194707,1.0,1752.0,35,census_api
Census Tract 3015.02; Los Angeles County; California,7242,57395,215,2157,06,037,301502,2372,0.9093591905564924,1.0,7242.0,35,census_api
Census Tract 3016.01; Los Angeles County; California,5396,38732,267,2000,06,037,301601,2267,0.882223202470225,1.0,5396.0,35,census_api
Census Tract 3016.02; Los Angeles County; California,3897,67847,490,1058,06,037,301602,1548,0.6834625322997416,1.0,3897.0,35,census_api
Census Tract 3017.01; Los Angeles County; California,2780,84625,434,573,06,037,301701,1007,0.5690168818272096,1.0,2780.0,35,census_api
Census Tract 3017.02; Los Angeles County; California,6160,69384,512,1623,06,037,301702,2135,0.7601873536299766,1.0,6160.0,35,census_api
Census Tract 3018.01; Los Angeles County; California,5428,69932,464,2047,06,037,301801,2511,0.8152130625248905,1.0,5428.0,35,census_api
Census Tract 3018.02; Los Angeles County; California,5487,78551,353,2010,06,037,301802,2363,0.8506136267456623,1.0,5487.0,35,census_api
Census Tract 3019.01; Los Angeles County; California,4267,94821,612,1162,06,037,301901,1774,0.6550169109357384,1.0,4267.0,35,census_api
Census Tract 3019.02; Los Angeles County; California,3279,92903,252,794,06,037,301902,1046,0.7590822179732314,1.0,3279.0,35,census_api
Census Tract 3020.02; Los Angeles County; California,3944,52713,306,1504,06,037,302002,1810,0.830939226519337,1.0,3944.0,35,census_api
Census Tract 3020.03; Los Angeles County; California,3663,61467,142,1375,06,037,302003,1517,0.9063941990771259,1.0,3663.0,35,census_api
Census Tract 3020.04; Los Angeles County; California,4055,58333,209,1353,06,037,302004,1562,0.8661971830985915,1.0,4055.0,35,census_api
Census Tract 3021.02; Los Angeles County; California,5888,89000,773,1571,06,037,302102,2344,0.6702218430034129,1.0,5888.0,35,census_api
Census Tract 3021.03; Los Angeles County; California,5089,54884,230,1668,06,037,302103,1898,0.8788198103266597,1.0,5089.0,35,census_api
Census Tract 3021.04; Los Angeles County; California,3662,78728,188,1203,06,037,302104,1391,0.8648454349388929,1.0,3662.0,35,census_api
Census Tract 3022.01; Los Angeles County; California,3785,36250,129,1671,06,037,302201,1800,0.9283333333333333,1.0,3785.0,35,census_api
Census Tract 3022.02; Los Angeles County; California,5146,50772,169,1772,06,037,302202,1941,0.9129314786192684,1.0,5146.0,35,census_api
Census Tract 3023.01; Los Angeles County; California,3656,81111,285,1089,06,037,302301,1374,0.7925764192139738,1.0,3656.0,35,census_api
Census Tract 3023.02; Los Angeles County; California,5487,59190,86,1743,06,037,302302,1829,0.9529797703663204,1.0,5487.0,35,census_api
Census Tract 3024.01; Los Angeles County; California,7303,69220,83,2638,06,037,302401,2721,0.9694965086365307,1.0,7303.0,35,census_api
Census Tract 3025.03; Los Angeles County; California,3878,46810,159,1312,06,037,302503,1471,0.8919102651257648,1.0,3878.0,35,census_api
Census Tract 3025.04; Los Angeles County; California,3783,54200,176,1184,06,037,302504,1360,0.8705882352941177,1.0,3783.0,35,census_api
Census Tract 3025.05; Los Angeles County; California,4281,53333,66,1350,06,037,302505,1416,0.9533898305084746,1.0,4281.0,35,census_api
Census Tract 3025.06; Los Angeles County; California,3375,68224,340,825,06,037,302506,1165,0.7081545064377682,1.0,3375.0,35,census_api
Census Tract 3101; Los Angeles County; California,5207,161373,1828,81,06,037,310100,1909,0.04243059193294919,1.0,5207.0,35,census_api
Census Tract 3102.01; Los Angeles County; California,5293,92500,1150,856,06,037,310201,2006,0.4267198404785643,1.0,5293.0,35,census_api
Census Tract 3102.02; Los Angeles County; California,4972,93590,745,1116,06,037,310202,1861,0.599677592692101,1.0,4972.0,35,census_api
Census Tract 3103; Los Angeles County; California,3089,131100,1029,97,06,037,310300,1126,0.08614564831261101,1.0,3089.0,35,census_api
Census Tract 3104; Los Angeles County; California,3483,105777,717,528,06,037,310400,1245,0.42409638554216866,1.0,3483.0,35,census_api
Census Tract 3105.01; Los Angeles County; California,3725,72337,268,1330,06,037,310501,1598,0.8322903629536921,1.0,3725.0,35,census_api
Census Tract 3106.01; Los Angeles County; California,6584,79776,654,1847,06,037,310601,2501,0.7385045981607357,1.0,6584.0,35,census_api
Census Tract 3106.02; Los Angeles County; California,2794,110294,554,610,06,037,310602,1164,0.5240549828178694,1.0,2794.0,35,census_api
Census Tract 3107.01; Los Angeles County; California,2366,20714,114,1054,06,037,310701,1168,0.9023972602739726,1.0,2366.0,35,census_api
Census Tract 3107.03; Los Angeles County; California,5030,70663,349,1645,06,037,310703,1994,0.824974924774323,1.0,5030.0,35,census_api
Census Tract 3107.04; Los Angeles County; California,4298,58967,270,2010,06,037,310704,2280,0.881578947368421,1.0,4298.0,35,census_api
Census Tract 3107.05; Los Angeles County; California,2469,33305,95,1308,06,037,310705,1403,0.932287954383464,1.0,2469.0,35,census_api
Census Tract 3108; Los Angeles County; California,5718,98179,1239,1102,06,037,310800,2341,0.4707390004271679,1.0,5718.0,35,census_api
Census Tract 3109; Los Angeles County; California,6892,98870,1679,819,06,037,310900,2498,0.3278622898318655,1.0,6892.0,35,census_api
Census Tract 3110; Los Angeles County; California,3940,107361,825,648,06,037,311000,1473,0.439918533604888,1.0,3940.0,35,census_api
Census Tract 3111; Los Angeles County; California,4147,91963,911,582,06,037,311100,1493,0.3898191560616209,1.0,4147.0,35,census_api
Census Tract 3112; Los Angeles County; California,3085,87996,588,677,06,037,311200,1265,0.5351778656126482,1.0,3085.0,35,census_api
Census Tract 3113; Los Angeles County; California,4090,116951,1047,615,06,037,311300,1662,0.3700361010830325,1.0,4090.0,35,census_api
Census Tract 3114; Los Angeles County; California,2369,130000,612,398,06,037,311400,1010,0.3940594059405941,1.0,2369.0,35,census_api
Census Tract 3115; Los Angeles County; California,6362,125722,1094,1326,06,037,311500,2420,0.5479338842975207,1.0,6362.0,35,census_api
Census Tract 3116.01; Los Angeles County; California,2578,94923,396,429,06,037,311601,825,0.52,1.0,2578.0,35,census_api
Census Tract 3116.02; Los Angeles County; California,4270,80431,354,2074,06,037,311602,2428,0.8542009884678748,1.0,4270.0,35,census_api
Census Tract 3117; Los Angeles County; California,6165,120117,1564,1163,06,037,311700,2727,0.42647598093142647,1.0,6165.0,35,census_api
Census Tract 3118.01; Los Angeles County; California,2951,73182,306,1008,06,037,311801,1314,0.7671232876712328,1.0,2951.0,35,census_api
Census Tract 3118.02; Los Angeles County; California,4512,101875,394,1244,06,037,311802,1638,0.7594627594627594,1.0,4512.0,35,census_api
Census Tract 3201.01; Los Angeles County; California,3446,100605,750,203,06,037,320101,953,0.2130115424973767,1.0,3446.0,35,census_api
Census Tract 3201.02; Los Angeles County; California,3782,81515,667,261,06,037,320102,928,0.28125,1.0,3782.0,35,census_api
Census Tract 3202.01; Los Angeles County; California,4143,46107,206,877,06,037,320201,1083,0.8097876269621422,1.0,4143.0,35,census_api
Census Tract 3202.02; Los Angeles County; California,6272,89730,1056,393,06,037,320202,1449,0.2712215320910973,1.0,6272.0,35,census_api
Census Tract 3203; Los Angeles County; California,6315,59360,1109,807,06,037,320300,1916,0.4211899791231733,1.0,6315.0,35,census_api
Census Tract 4002.05; Los Angeles County; California,2584,209688,805,67,06,037,400205,872,0.0768348623853211,1.0,2584.0,35,census_api
Census Tract 4002.06; Los Angeles County; California,5773,171411,1665,178,06,037,400206,1843,0.09658166033640803,1.0,5773.0,35,census_api
Census Tract 4002.07; Los Angeles County; California,4675,145795,1319,169,06,037,400207,1488,0.1135752688172043,1.0,4675.0,35,census_api
Census Tract 4002.08; Los Angeles County; California,1361,146898,464,31,06,037,400208,495,0.06262626262626263,1.0,1361.0,35,census_api
Census Tract 4002.09; Los Angeles County; California,4409,127778,1490,126,06,037,400209,1616,0.07797029702970297,1.0,4409.0,35,census_api
Census Tract 4003.04; Los Angeles County; California,8123,84818,1472,1363,06,037,400304,2835,0.48077601410934745,1.0,8123.0,35,census_api
Census Tract 4004.02; Los Angeles County; California,4133,125147,913,419,06,037,400402,1332,0.31456456456456455,1.0,4133.0,35,census_api
Census Tract 4004.03; Los Angeles County; California,4344,135647,893,526,06,037,400403,1419,0.37068357998590556,1.0,4344.0,35,census_api
Census Tract 4004.04; Los Angeles County; California,4183,173239,1269,79,06,037,400404,1348,0.0586053412462908,1.0,4183.0,35,census_api
Census Tract 4005.01; Los Angeles County; California,1768,166250,575,34,06,037,400501,609,0.05582922824302135,1.0,1768.0,35,census_api
Census Tract 4006.02; Los Angeles County; California,4837,82353,738,662,06,037,400602,1400,0.47285714285714286,1.0,4837.0,35,census_api
Census Tract 4006.03; Los Angeles County; California,4999,94980,1133,682,06,037,400603,1815,0.37575757575757573,1.0,4999.0,35,census_api
Census Tract 4006.05; Los Angeles County; California,7444,98456,1944,459,06,037,400605,2403,0.19101123595505617,1.0,7444.0,35,census_api
Census Tract 4008.01; Los Angeles County; California,6912,117533,1497,420,06,037,400801,1917,0.2190923317683881,1.0,6912.0,35,census_api
Census Tract 4010.01; Los Angeles County; California,2698,114394,809,153,06,037,401001,962,0.15904365904365905,1.0,2698.0,35,census_api
Census Tract 4010.02; Los Angeles County; California,4464,80913,677,936,06,037,401002,1613,0.5802851828890266,1.0,4464.0,35,census_api
Census Tract 4011.01; Los Angeles County; California,5564,74394,809,1071,06,037,401101,1880,0.5696808510638298,1.0,5564.0,35,census_api
Census Tract 4011.02; Los Angeles County; California,4270,98913,568,768,06,037,401102,1336,0.5748502994011976,1.0,4270.0,35,census_api
Census Tract 4012.01; Los Angeles County; California,3550,151010,868,153,06,037,401201,1021,0.14985308521057786,1.0,3550.0,35,census_api
Census Tract 4012.02; Los Angeles County; California,4161,86100,1084,236,06,037,401202,1320,0.1787878787878788,1.0,4161.0,35,census_api
Census Tract 4012.03; Los Angeles County; California,5076,100947,1094,495,06,037,401203,1589,0.3115166771554437,1.0,5076.0,35,census_api
Census Tract 4013.03; Los Angeles County; California,2272,131607,610,166,06,037,401303,776,0.21391752577319587,1.0,2272.0,35,census_api
Census Tract 4013.04; Los Angeles County; California,5313,136182,1739,88,06,037,401304,1827,0.0481663929939792,1.0,5313.0,35,census_api
Census Tract 4013.11; Los Angeles County; California,6781,95218,1637,766,06,037,401311,2403,0.31876820640865583,1.0,6781.0,35,census_api
Census Tract 4013.12; Los Angeles County; California,5067,79534,1526,357,06,037,401312,1883,0.1895910780669145,1.0,5067.0,35,census_api
Census Tract 4015; Los Angeles County; California,5975,91178,1129,732,06,037,401500,1861,0.39333691563675444,1.0,5975.0,35,census_api
Census Tract 4016.01; Los Angeles County; California,5267,94159,1464,851,06,037,401601,2315,0.3676025917926566,1.0,5267.0,35,census_api
Census Tract 4016.02; Los Angeles County; California,5762,82878,1044,1103,06,037,401602,2147,0.5137401024685608,1.0,5762.0,35,census_api
Census Tract 4017.05; Los Angeles County; California,3049,128989,834,134,06,037,401705,968,0.1384297520661157,1.0,3049.0,35,census_api
Census Tract 4017.06; Los Angeles County; California,4401,90213,744,868,06,037,401706,1612,0.5384615384615384,1.0,4401.0,35,census_api
Census Tract 4017.07; Los Angeles County; California,8406,65650,1576,1164,06,037,401707,2740,0.4248175182481752,1.0,8406.0,35,census_api
Census Tract 4018.01; Los Angeles County; California,4467,150397,1248,350,06,037,401801,1598,0.2190237797246558,1.0,4467.0,35,census_api
Census Tract 4018.02; Los Angeles County; California,3590,111583,1141,246,06,037,401802,1387,0.1773612112472963,1.0,3590.0,35,census_api
Census Tract 4019.01; Los Angeles County; California,3823,87083,9,101,06,037,401901,110,0.9181818181818182,1.0,3823.0,35,census_api
Census Tract 4019.02; Los Angeles County; California,6290,96974,1180,1804,06,037,401902,2984,0.6045576407506702,1.0,6290.0,35,census_api
Census Tract 4020.01; Los Angeles County; California,4043,65000,661,789,06,037,402001,1450,0.5441379310344827,1.0,4043.0,35,census_api
Census Tract 4020.02; Los Angeles County; California,4180,76742,920,767,06,037,402002,1687,0.45465323058684054,1.0,4180.0,35,census_api
Census Tract 4021.01; Los Angeles County; California,4986,96058,713,368,06,037,402101,1081,0.3404255319148936,1.0,4986.0,35,census_api
Census Tract 4021.02; Los Angeles County; California,5344,97917,1011,314,06,037,402102,1325,0.2369811320754717,1.0,5344.0,35,census_api
Census Tract 4022; Los Angeles County; California,7081,88623,1347,742,06,037,402200,2089,0.35519387266634755,1.0,7081.0,35,census_api
